timestamp,open,high,low,close,volume
2019-07-24,760.5000,789.5000,753.7693,777.9600,1572829
2019-07-23,746.0000,747.1800,728.0600,739.6000,931260
2019-07-22,746.5100,752.0900,738.0300,742.5100,452243
2019-07-19,764.1000,765.3600,743.5300,746.5200,540172
2019-07-18,753.2400,765.9900,750.8400,764.0400,484216
2019-07-17,760.3700,762.0500,751.6850,752.5600,292234
2019-07-16,758.7000,765.0450,757.7600,761.8500,405907
2019-07-15,754.0000,760.5900,747.0100,759.8700,464136
2019-07-12,744.1000,753.4750,741.5000,750.8500,576766
2019-07-11,744.5000,746.4366,736.3114,740.0600,240040
2019-07-10,745.5100,751.9800,737.4600,743.0100,297290
2019-07-09,748.8100,754.5429,742.1602,745.4900,315616
2019-07-08,737.6300,752.7927,735.7569,748.8000,534080
2019-07-05,729.9500,739.8100,728.3300,739.5400,328650
2019-07-03,722.0300,734.2500,721.3700,730.9800,227764
2019-07-02,726.1500,729.6700,717.2400,723.0800,303875
2019-07-01,738.4300,740.5300,723.5500,725.3900,392250
2019-06-28,723.1700,732.8800,720.5700,732.8800,487329
2019-06-27,730.3000,730.3000,720.7000,724.1200,409302
2019-06-26,735.1000,737.8300,723.5300,727.4900,288194
2019-06-25,733.9400,739.9600,727.7400,733.2200,460987
2019-06-24,726.7700,731.0000,720.3206,724.1300,378562
2019-06-21,739.6600,739.6600,726.8500,726.8500,363103
2019-06-20,742.0000,742.6400,732.7300,738.8000,366649
2019-06-19,732.1900,737.1600,723.0605,736.3500,314308
2019-06-18,733.7500,740.0000,724.3000,732.5400,384759
2019-06-17,743.0000,749.2300,730.0100,731.6500,358349
2019-06-14,733.8800,742.2700,730.6100,740.5900,380919
2019-06-13,741.8400,749.2450,728.6600,732.2900,417905
2019-06-12,733.7700,743.4300,732.2200,737.7400,450933
2019-06-11,720.5100,730.4100,718.0100,729.2400,476825
2019-06-10,716.7000,730.0000,714.8500,720.5200,541105
2019-06-07,698.0000,714.4200,697.8500,709.8700,595921
2019-06-06,683.1500,694.0000,677.4300,692.1800,591950
2019-06-05,663.5000,679.4800,663.3150,679.4800,678525
2019-06-04,649.0700,665.3900,647.9500,662.1800,842592
2019-06-03,657.6300,667.9100,636.7300,641.6600,624615
2019-05-31,662.9500,669.0000,657.7100,659.9700,634520
2019-05-30,667.9800,678.8400,665.0100,678.0000,339165
2019-05-29,676.4000,676.4000,660.0300,667.9700,571211
2019-05-28,662.9000,681.6400,662.3800,680.0700,645205
2019-05-24,670.0000,671.9700,658.7300,662.5600,605661
2019-05-23,682.0000,687.0000,656.1424,667.1200,1491030
2019-05-22,715.0000,718.2600,704.6200,706.0400,677351
