timestamp,open,high,low,close,volume
2019-07-24,88.0000,90.6100,87.5750,88.0650,497071
2019-07-23,87.4600,88.4300,86.8100,87.5300,750186
2019-07-22,87.5800,88.1900,86.7600,87.0000,277563
2019-07-19,88.0900,89.2900,87.1600,87.1900,524918
2019-07-18,87.8700,89.2650,87.1700,88.1500,371366
2019-07-17,89.7000,89.9450,87.5100,87.8700,386066
2019-07-16,88.9900,90.2000,88.7200,89.7500,256357
2019-07-15,90.6000,91.4500,88.0500,88.6100,443633
2019-07-12,89.2500,91.1600,89.1400,90.9100,269788
2019-07-11,87.7400,89.2300,87.4100,89.0700,258805
2019-07-10,87.8600,88.4800,86.9700,87.0800,215252
2019-07-09,85.9300,87.6150,85.6900,87.5100,326942
2019-07-08,88.6200,88.6200,85.9100,86.6800,515126
2019-07-05,89.5100,90.4900,89.0600,89.6600,194516
2019-07-03,88.9500,89.4300,88.4600,89.1800,127108
2019-07-02,88.9900,88.9900,87.8200,88.4500,254770
2019-07-01,90.4700,91.1200,88.5150,88.9500,356267
2019-06-28,89.3200,90.5200,88.4800,88.5700,975703
2019-06-27,88.2000,90.0400,87.4400,88.4600,395420
2019-06-26,87.6300,88.6700,87.2200,87.6200,271677
2019-06-25,87.3200,87.8300,85.9700,87.0300,324871
2019-06-24,88.4700,89.2300,87.1400,87.2200,254655
2019-06-21,87.6400,88.7500,87.3500,88.4300,564710
2019-06-20,88.0100,88.6300,87.1600,87.8500,271820
2019-06-19,87.8800,88.2600,86.7800,86.8400,324127
2019-06-18,86.1900,88.5000,86.0200,87.4300,325541
2019-06-17,86.6900,87.6500,85.9000,86.1300,302032
2019-06-14,87.7900,87.8650,86.3500,87.1100,269104
2019-06-13,88.8000,89.3600,87.4900,87.9800,242174
2019-06-12,89.2900,89.2900,87.2800,88.3200,224397
2019-06-11,89.6000,90.3900,88.9000,89.3700,271614
2019-06-10,89.2800,89.5650,88.3400,88.7400,491440
2019-06-07,87.7500,88.8700,87.0900,87.8700,322465
2019-06-06,86.0000,87.7500,85.2200,87.1600,467971
2019-06-05,83.5000,84.4600,82.4300,84.3300,564862
2019-06-04,80.3900,83.0900,80.0200,83.0200,434471
2019-06-03,77.0700,78.8800,77.0100,78.4900,579859
2019-05-31,77.8800,78.5900,77.0800,77.2300,951497
2019-05-30,79.7800,80.7600,78.5800,78.8200,367100
2019-05-29,80.0000,80.4300,79.2200,80.3100,433097
2019-05-28,82.2400,82.8200,80.5800,80.6400,324039
2019-05-24,81.4500,82.3000,80.9700,82.0700,714001
2019-05-23,82.6600,82.8800,80.3900,80.8300,533755
2019-05-22,82.7300,83.0700,82.3400,82.4400,222785
