timestamp,open,high,low,close,volume
2019-07-24,110.0700,115.0500,109.6100,114.3900,12084672
2019-07-23,104.4800,105.3100,104.0100,105.2700,3362331
2019-07-22,103.9100,104.4600,103.6400,104.0100,2495483
2019-07-19,103.2100,104.8292,103.1600,103.3100,3011846
2019-07-18,101.9100,102.9600,101.8190,102.8000,2359035
2019-07-17,105.0800,105.0800,102.0853,102.2300,3672351
2019-07-16,106.2500,107.5300,105.5600,105.6100,2958355
2019-07-15,105.7200,106.2500,104.5500,105.7900,2288208
2019-07-12,103.7000,106.2100,103.7000,105.9100,3541254
2019-07-11,101.6400,103.3900,101.4600,103.3300,1819966
2019-07-10,102.4300,102.4500,101.2600,101.6200,1992390
2019-07-09,101.6300,101.7600,101.1600,101.7300,1952391
2019-07-08,101.7100,102.6800,101.7100,101.9200,1675413
2019-07-05,102.7900,102.7900,101.2500,102.4200,1572035
2019-07-03,102.2200,103.2100,101.8600,103.2000,1193338
2019-07-02,103.1300,103.1300,101.3150,102.0000,2020215
2019-07-01,104.5800,105.1200,102.3800,102.9700,2630394
2019-06-28,102.2400,103.4700,102.2400,103.2700,3130360
2019-06-27,100.3400,102.0900,100.1700,101.7000,2613555
2019-06-26,97.6100,100.3800,97.1400,99.9700,4623977
2019-06-25,99.7200,99.7200,96.9900,97.1300,5339355
2019-06-24,101.6500,101.9900,99.6600,99.7200,3704662
2019-06-21,103.4100,103.6400,102.1400,102.1700,5283119
2019-06-20,102.7500,103.6850,102.4100,103.4000,2622920
2019-06-19,102.2600,102.5214,100.9700,101.5600,2056593
2019-06-18,101.8900,103.5900,101.6400,102.1500,2524238
2019-06-17,101.6500,101.9300,100.9700,101.4000,2317903
2019-06-14,101.8500,101.8900,100.6500,101.6200,1829527
2019-06-13,101.0000,102.2900,100.9600,102.0200,2943200
2019-06-12,99.5800,100.4300,99.3650,100.4000,2261675
2019-06-11,100.9900,101.3400,99.8550,100.0100,3229580
2019-06-10,99.1500,100.4300,98.9161,100.0900,3327342
