timestamp,open,high,low,close,volume
2019-07-24,370.2800,371.3600,360.0300,361.4300,7440106
2019-07-23,374.2700,376.4280,370.6800,373.0700,3354863
2019-07-22,376.9400,382.4800,371.8900,373.4200,4267293
2019-07-19,370.6700,378.4000,368.5002,377.3600,9503960
2019-07-18,367.6000,368.4465,359.7500,361.1100,4615218
2019-07-17,362.7500,369.7500,362.0000,369.5200,4009990
2019-07-16,361.2600,365.3500,361.2000,362.7500,2960425
2019-07-15,360.5000,362.8500,359.0200,361.6100,4814634
2019-07-12,360.0000,365.4500,358.1400,365.3300,3592818
2019-07-11,352.6200,359.2600,350.7000,359.0000,5059223
2019-07-10,354.4900,356.5200,351.2500,352.3000,2946742
2019-07-09,349.0500,353.8500,347.9000,353.0900,4828204
2019-07-08,350.4100,352.9610,349.4013,351.1200,3262324
2019-07-05,354.0000,357.2500,351.4300,355.8600,3208164
2019-07-03,354.5000,354.8500,352.2600,354.4700,2164921
2019-07-02,355.6300,356.7838,352.6900,354.1600,3777328
2019-07-01,364.8800,365.2300,353.3200,356.4600,6409568
2019-06-28,363.9200,366.2250,361.5700,364.0100,4737120
2019-06-27,367.5400,369.9300,362.3500,364.0200,8980010
2019-06-26,371.0200,378.9800,370.0000,374.9400,4542016
2019-06-25,374.7500,375.2500,368.0300,369.3200,3005403
2019-06-24,372.9500,375.4900,372.1000,373.9900,2323241
2019-06-21,374.3900,376.1100,371.7200,371.8400,4923678
2019-06-20,373.0000,375.7900,368.9600,374.8800,3794488
2019-06-19,375.4000,379.3100,368.3500,368.5600,5715985
2019-06-18,357.6100,374.6500,357.6000,373.9600,9199161
2019-06-17,348.6200,356.0500,347.0500,354.9000,3746426
2019-06-14,348.0000,349.1700,345.8850,347.1600,2258374
2019-06-13,347.2500,349.0600,344.1000,348.8600,2621303
2019-06-12,349.0000,349.2700,342.7950,347.0300,2738326
2019-06-11,355.4200,355.4730,348.1300,349.3300,2702727
2019-06-10,356.0000,357.4000,353.5500,353.8000,2560805
2019-06-07,352.3000,355.2800,352.3000,353.7000,2470694
2019-06-06,348.1800,351.6400,345.5800,350.6400,2582259
2019-06-05,346.2200,353.2500,332.4900,348.7500,3188375
2019-06-04,342.5700,346.4100,340.1200,344.6200,3592323
2019-06-03,338.2000,339.1100,330.6700,338.8900,5148019
2019-05-31,345.8500,345.8500,341.3600,341.6100,3217646
2019-05-30,350.0000,351.9200,347.9366,349.8700,2183884
2019-05-29,352.5900,352.7900,346.0500,348.8000,4160546
2019-05-28,355.2900,359.3100,354.8800,354.8800,3504281
2019-05-24,355.0000,361.4000,353.0000,354.9000,5387544
2019-05-23,345.9200,351.4700,341.1500,350.5500,5305388
2019-05-22,357.2200,357.5700,351.7500,352.7800,3841430
2019-05-21,358.0300,360.7700,354.8800,358.7500,4022572
2019-05-20,353.0000,355.9406,350.5300,352.7900,3219868
2019-05-17,351.5000,359.9900,351.1636,355.0200,5282942
2019-05-16,348.6400,356.5000,345.8200,353.8100,6036506
2019-05-15,339.8000,348.7999,337.6400,345.6400,4809967
2019-05-14,339.9000,346.1000,337.2289,343.0400,4747753
2019-05-13,344.5100,346.6300,337.0000,337.3700,7757832
2019-05-10,351.8700,355.5400,347.5500,354.6700,4574070
2019-05-09,354.7600,355.6500,347.4700,354.1300,6075156
2019-05-08,357.7700,361.5200,353.3300,359.7500,6029997
2019-05-07,366.3300,367.7100,355.0200,357.2300,9740301
2019-05-06,367.8800,372.4800,365.6300,371.6000,4747601
2019-05-03,376.0800,377.9000,374.2200,376.4600,2953838
2019-05-02,375.5000,377.6500,373.2500,375.8000,2438759
2019-05-01,378.5300,381.1951,376.3800,376.8000,2765572
2019-04-30,379.5000,381.1400,375.0500,377.6900,3732809
2019-04-29,378.4900,385.3000,376.7600,379.0500,5457300
2019-04-26,383.8900,384.0000,378.1400,380.7900,4259621
2019-04-25,376.0100,384.8000,372.7600,382.8000,6614992
2019-04-24,377.8900,381.1500,373.6600,375.4600,9855141
2019-04-23,375.5400,376.8700,372.6100,374.0200,4894517
2019-04-22,375.6900,378.9500,374.9000,375.1700,4147652
2019-04-18,377.5200,382.1700,377.5200,380.0700,4703105
2019-04-17,384.1000,384.1900,377.4837,377.5200,4424421
2019-04-16,376.5100,384.6400,375.0300,381.7200,7083834
2019-04-15,376.7000,377.9000,373.6800,375.4600,3822079
2019-04-12,375.7500,379.9500,372.0000,379.6400,7334644
2019-04-11,364.6200,371.0800,364.2100,370.1600,6598367
2019-04-10,368.4000,368.7900,362.9200,364.9400,8284959
2019-04-09,370.2900,372.2400,367.7500,369.0400,7980062
